generated_utc,scope,scope_value,family_id,portfolio,regime,status,fitness_score,closed_trades,expectancy_r,profit_factor,win_rate,max_drawdown_r,liquidations,positive_folds,total_folds,first_entry_utc,last_entry_utc
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_FAST_SCORE_6_75_NO_TREND_UP_V1,shadow-1h-fast-score-6-75-no-trend-up-v1,SHADOW_1H_FAST_SCORE_6_75_NO_TREND_UP_V1,UNKNOWN,OBSERVING,75.38,10,0.44020333186886995,2.4994700522036,0.5,2.4157646208923396,0,4,4,2026-07-27T15:08:47+00:00,2026-08-17T02:05:57+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_DONCHIAN_1H_GB20_120R_V1,shadow-donchian-1h-gb20-120r-v1,SHADOW_DONCHIAN_1H_GB20_120R_V1,UNKNOWN,INSUFFICIENT,74.28,6,0.767367341187386,4.013677412088754,0.6666666666666666,1.527769371949197,0,2,4,2026-07-27T15:08:47+00:00,2026-08-27T04:06:07+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_FAST_SCORE_6_75_V1,shadow-1h-fast-score-6-75-v1,SHADOW_1H_FAST_SCORE_6_75_V1,UNKNOWN,OBSERVING,71.79,11,0.3914921950372286,2.4206280724563554,0.45454545454545453,2.4157646208923396,0,3,4,2026-07-22T10:08:34+00:00,2026-08-17T02:05:57+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,EVO_CAND_SHADOW_1H_FAST_V3_NO_ESPORTS_MFE_LOCK_TP_R200_6b7c560f,momentum_breakout_v3_filtered,EVO_CAND_SHADOW_1H_FAST_V3_NO_ESPORTS_MFE_LOCK_TP_R200_6b7c560f,UNKNOWN,INSUFFICIENT,71.79,1,0.19330800172450696,99.0,1.0,0.0,0,1,1,2026-07-27T15:08:47+00:00,2026-07-27T15:08:47+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_BTC_LE3_V1,shadow-scanner-top5-btc-btc-le3-v1,SHADOW_SCANNER_TOP5_BTC_BTC_LE3_V1,UNKNOWN,INSUFFICIENT,71.52,6,0.4151686735036416,4.600442171449066,0.5,0.588687912397678,0,2,4,2026-08-13T05:09:38+00:00,2026-08-27T04:06:07+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_FAST_V3_NOHIGH_V1,shadow-1h-fast-v3-nohigh-v1,SHADOW_1H_FAST_V3_NOHIGH_V1,UNKNOWN,OBSERVING,63.84,13,0.23445843203792086,1.9955625050986707,0.38461538461538464,2.6760053904143892,0,3,4,2026-07-22T10:08:34+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_DOGE_DONCHIAN_1H,shadow-doge-donchian-1h,SHADOW_DOGE_DONCHIAN_1H,UNKNOWN,INSUFFICIENT,63.45,2,0.37967049936435227,1.6650073837876973,0.5,1.1418534849999848,0,1,2,2026-07-20T07:01:32+00:00,2026-07-27T15:08:47+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_COMBO_ADAPTIVE_PARTIAL_1R_V1,shadow-combo-adaptive-partial-1r-v1,SHADOW_COMBO_ADAPTIVE_PARTIAL_1R_V1,UNKNOWN,INSUFFICIENT,62.18,8,0.22636822877431131,1.7236201992432387,0.625,1.9774603056270044,0,2,4,2026-07-27T15:08:47+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_FAST_NO_PEPE_V1,shadow-1h-fast-no-pepe-v1,SHADOW_1H_FAST_NO_PEPE_V1,UNKNOWN,OBSERVING,61.94,17,0.1971919525285368,1.5972238742171068,0.5294117647058824,2.5914959580393724,0,3,4,2026-07-22T12:08:33+00:00,2026-08-27T05:05:50+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_FAST,shadow-1h-fast,SHADOW_1H_FAST,UNKNOWN,OBSERVING,60.13,15,0.21951637654620507,1.9473083986386233,0.3333333333333333,2.2847534106786638,0,2,4,2026-07-12T14:17:20+00:00,2026-07-24T11:02:58+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_MFE_V1,shadow-scanner-top5-btc-guard-btc-le3-mfe-v1,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_MFE_V1,UNKNOWN,OBSERVING,60.07,10,0.24548966871634098,1.9158846671866496,0.4,2.5289222244595333,0,2,4,2026-07-22T13:08:34+00:00,2026-08-27T04:06:07+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,shadow-scanner-top5-btc-guard-mfe-v1,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,UNKNOWN,OBSERVING,60.07,10,0.24548966871634104,1.9158846671866496,0.4,2.5289222244595333,0,2,4,2026-07-22T13:08:34+00:00,2026-08-27T04:06:07+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_BALANCED,shadow-1h-balanced,SHADOW_1H_BALANCED,UNKNOWN,INSUFFICIENT,59.91,9,0.16863270171762754,1.7093761231913644,0.6666666666666666,1.0462928138557859,0,1,4,2026-07-12T14:17:20+00:00,2026-08-15T22:05:45+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_DONCHIAN_1H,shadow-donchian-1h,SHADOW_DONCHIAN_1H,UNKNOWN,OBSERVING,58.48,10,0.25812284000344177,1.7148160463061208,0.5,2.022975647089899,0,1,4,2026-07-16T09:22:55+00:00,2026-08-27T04:06:07+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,shadow-scanner-top5-btc-guard-btc-le3-v1,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,UNKNOWN,INSUFFICIENT,54.74,8,0.229730145609225,1.6888959255109521,0.375,2.5289222244595333,0,2,4,2026-07-22T13:08:34+00:00,2026-08-27T04:06:07+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_V1,shadow-scanner-top5-btc-guard-v1,SHADOW_SCANNER_TOP5_BTC_GUARD_V1,UNKNOWN,INSUFFICIENT,54.74,8,0.229730145609225,1.6888959255109524,0.375,2.5289222244595333,0,2,4,2026-07-22T13:08:34+00:00,2026-08-27T04:06:07+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_FAST_V3_CAP75_V1,shadow-1h-fast-v3-cap75-v1,SHADOW_1H_FAST_V3_CAP75_V1,UNKNOWN,OBSERVING,54.57,10,0.1739006403205985,1.5850393662425741,0.4,2.71770868300504,0,3,4,2026-07-22T10:08:34+00:00,2026-08-16T17:05:57+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_COMBO_ADAPTIVE_LONG_ONLY_V1,shadow-combo-adaptive-long-only-v1,SHADOW_COMBO_ADAPTIVE_LONG_ONLY_V1,UNKNOWN,INSUFFICIENT,53.75,6,0.1584092265347071,1.4395671501906566,0.5,2.0538965630818122,0,3,4,2026-08-13T05:09:38+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_SCANNER_TOP10_LONG,shadow-scanner-top10-long,SHADOW_SCANNER_TOP10_LONG,UNKNOWN,INSUFFICIENT,53.34,3,0.11577376293133149,3.7643057110945293,0.3333333333333333,0.1256450353519229,0,1,3,2026-08-13T05:09:38+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_SCANNER_TOP15_LONG,shadow-scanner-top15-long,SHADOW_SCANNER_TOP15_LONG,UNKNOWN,INSUFFICIENT,53.34,3,0.11577376293133149,3.7643057110945293,0.3333333333333333,0.1256450353519229,0,1,3,2026-08-13T05:09:38+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_SCANNER_TOP20_LONG,shadow-scanner-top20-long,SHADOW_SCANNER_TOP20_LONG,UNKNOWN,INSUFFICIENT,53.34,3,0.11577376293133149,3.7643057110945293,0.3333333333333333,0.1256450353519229,0,1,3,2026-08-13T05:09:38+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_FAST_TP2_V1,shadow-1h-fast-tp2-v1,SHADOW_1H_FAST_TP2_V1,UNKNOWN,OBSERVING,49.66,18,0.1445996831934723,1.2782632964632343,0.3888888888888889,4.2094986549757785,0,3,4,2026-07-22T12:08:33+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC,shadow-scanner-top5-btc,SHADOW_SCANNER_TOP5_BTC,UNKNOWN,OBSERVING,49.61,13,0.12377443505928697,1.3656151939888397,0.38461538461538464,3.0891348200380615,0,3,4,2026-07-16T09:22:55+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_FAST_SCORE_6_75_COST_AWARE_V1,shadow-1h-fast-score-6-75-cost-aware-v1,SHADOW_1H_FAST_SCORE_6_75_COST_AWARE_V1,UNKNOWN,OBSERVING,48.42,11,0.09366821798296548,1.2184350556599572,0.36363636363636365,2.4261210318359163,0,4,4,2026-07-27T15:08:47+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_FAST_V3_NO_ESPORTS_STRESS_GUARD_V1,shadow-1h-fast-v3-no-esports-stress-guard-v1,SHADOW_1H_FAST_V3_NO_ESPORTS_STRESS_GUARD_V1,UNKNOWN,INSUFFICIENT,46.96,4,0.0984308368881775,1.2951790515429713,0.5,1.3338458318590842,0,2,4,2026-08-16T17:05:57+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_RSI_LONG_15X_10_RSI25,shadow-rsi-long-15x-10-rsi25,SHADOW_RSI_LONG_15X_10_RSI25,UNKNOWN,INSUFFICIENT,44.87,2,0.09949041519635726,1.178584729448019,0.5,1.1142096583942938,0,1,2,2026-07-22T07:53:34+00:00,2026-07-27T15:08:47+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_RSI_LONG_15X_50_RSI25,shadow-rsi-long-15x-50-rsi25,SHADOW_RSI_LONG_15X_50_RSI25,UNKNOWN,INSUFFICIENT,44.87,2,0.09949041519635748,1.1785847294480194,0.5,1.1142096583942938,0,1,2,2026-07-22T07:53:34+00:00,2026-07-27T15:08:47+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_LOCK_V1,shadow-1h-fast-v3-long-nohigh-cap75-lock-v1,SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_LOCK_V1,UNKNOWN,OBSERVING,42.9,13,0.20418721016497757,1.3709356415054765,0.5384615384615384,4.075712498437457,1,2,4,2026-08-13T05:09:38+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_LONG,shadow-scanner-top5-long,SHADOW_SCANNER_TOP5_LONG,UNKNOWN,OBSERVING,42.7,12,0.0902092700494534,1.203805864344289,0.3333333333333333,4.102932180038062,0,3,4,2026-07-16T13:07:44+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_FAST_LONG_BTC_1_3_CAP75_V1,shadow-1h-fast-long-btc-1-3-cap75-v1,SHADOW_1H_FAST_LONG_BTC_1_3_CAP75_V1,UNKNOWN,INSUFFICIENT,42.57,7,0.09007506328937555,1.1755383921098947,0.42857142857142855,2.504018839870748,0,2,4,2026-07-22T12:08:33+00:00,2026-08-27T05:05:50+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_FAST_V3,shadow-1h-fast-v3,SHADOW_1H_FAST_V3,UNKNOWN,OBSERVING,40.87,20,0.06670099263607789,1.1624253711684824,0.4,5.850241164506135,0,2,4,2026-07-18T11:35:51+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_COMBO_ADAPTIVE_MFE_TRAIL,shadow-combo-adaptive-mfe-trail,SHADOW_COMBO_ADAPTIVE_MFE_TRAIL,UNKNOWN,INSUFFICIENT,39.94,6,0.010874937125496068,1.02205905049596,0.5,1.5164452017612016,0,2,4,2026-07-20T07:08:29+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_COMBO_SCANNER,shadow-combo-scanner,SHADOW_COMBO_SCANNER,UNKNOWN,OBSERVING,39.79,14,0.015105547833414962,1.0332089050184685,0.5,3.976370252648776,0,2,4,2026-07-16T13:07:44+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_COMBO_MEAN_REVERSION,shadow-combo-mean-reversion,SHADOW_COMBO_MEAN_REVERSION,UNKNOWN,INSUFFICIENT,39.79,6,0.016614349905102955,1.0397457868207038,0.5,1.9421623844125813,0,2,4,2026-07-20T07:01:32+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_SCANNER_BOTTOM5_SHORT_MFE_TRAIL_V1,shadow-scanner-bottom5-short-mfe-trail-v1,SHADOW_SCANNER_BOTTOM5_SHORT_MFE_TRAIL_V1,UNKNOWN,INSUFFICIENT,38.96,2,0.009938139959098757,1.0189550149384394,0.5,1.0486027039677934,0,1,2,2026-07-27T15:08:47+00:00,2026-08-18T18:05:56+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_FAST_NOHIGH_CAP75_V1,shadow-1h-fast-nohigh-cap75-v1,SHADOW_1H_FAST_NOHIGH_CAP75_V1,UNKNOWN,OBSERVING,36.41,13,-0.005104365318925924,0.989172461056011,0.46153846153846156,4.338921926943264,0,2,4,2026-07-22T09:08:34+00:00,2026-08-27T05:05:50+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_FAST_V3_NO_ESPORTS_V1,shadow-1h-fast-v3-no-esports-v1,SHADOW_1H_FAST_V3_NO_ESPORTS_V1,UNKNOWN,OBSERVING,33.05,14,0.009587060167767406,1.022497127983546,0.35714285714285715,5.831196849333182,0,2,4,2026-07-22T10:08:34+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_SCANNER_BOTTOM5_SHORT_PROFIT_LOCK_V1,shadow-scanner-bottom5-short-profit-lock-v1,SHADOW_SCANNER_BOTTOM5_SHORT_PROFIT_LOCK_V1,UNKNOWN,INSUFFICIENT,30.42,2,-0.11390937101640303,0.7827406498469193,0.5,1.0486027039677934,0,1,2,2026-07-27T15:08:47+00:00,2026-08-18T18:05:56+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_MASTER_ADAPTIVE_EXPANDED_V1,shadow-master-adaptive-expanded-v1,SHADOW_MASTER_ADAPTIVE_EXPANDED_V1,UNKNOWN,INSUFFICIENT,30.33,7,0.12071501123621942,1.1252276596107442,0.5714285714285714,6.747751106106568,1,2,4,2026-07-22T10:08:34+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_COMBO_ADAPTIVE_SIDE_REGIME_GUARD_V1,shadow-combo-adaptive-side-regime-guard-v1,SHADOW_COMBO_ADAPTIVE_SIDE_REGIME_GUARD_V1,UNKNOWN,INSUFFICIENT,29.91,5,-0.04321749019164098,0.8666509646811235,0.4,1.6204650482958254,0,1,4,2026-07-27T15:08:47+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_COMBO_ADAPTIVE_QUALITY7_REGIME_PARTIAL_1R_V1,shadow-combo-adaptive-quality7-regime-partial-1r-v1,SHADOW_COMBO_ADAPTIVE_QUALITY7_REGIME_PARTIAL_1R_V1,UNKNOWN,OBSERVING,27.11,19,-0.13310097216336217,0.7916408372291833,0.42105263157894735,6.02690612866213,0,2,4,2026-07-22T09:08:34+00:00,2026-08-25T19:05:47+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_DOGE_EMA_1H,shadow-doge-ema-1h,SHADOW_DOGE_EMA_1H,UNKNOWN,INSUFFICIENT,24.11,2,-0.3788348540849179,0.3272485817848732,0.5,1.1262253599999912,0,1,2,2026-07-18T17:08:30+00:00,2026-07-20T07:31:51+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_BOLLINGER_MR_1H,shadow-bollinger-mr-1h,SHADOW_BOLLINGER_MR_1H,UNKNOWN,INSUFFICIENT,23.92,6,-0.17382660902542207,0.6742934422111027,0.5,2.0846683013315688,0,1,4,2026-07-16T11:18:06+00:00,2026-08-17T03:05:53+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_BTC_2_3_V1,shadow-scanner-top5-btc-btc-2-3-v1,SHADOW_SCANNER_TOP5_BTC_BTC_2_3_V1,UNKNOWN,INSUFFICIENT,22.47,3,-0.11959948376933478,0.5686299036741533,0.3333333333333333,0.8317647754539217,0,1,3,2026-07-24T11:02:58+00:00,2026-08-27T04:06:07+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_FAST_V2,shadow-1h-fast-v2,SHADOW_1H_FAST_V2,UNKNOWN,INSUFFICIENT,22.25,6,-0.17037251095617958,0.7292868005866162,0.3333333333333333,2.7079702434443056,0,2,4,2026-07-20T07:01:32+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_FAST_V3_LONG_ONLY_V1,shadow-1h-fast-v3-long-only-v1,SHADOW_1H_FAST_V3_LONG_ONLY_V1,UNKNOWN,OBSERVING,21.58,11,-0.11228580533079398,0.7891934116445573,0.36363636363636365,5.511599314580608,0,1,4,2026-08-14T01:07:05+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_FAST_V3_NO_ESPORTS_LONG_ONLY_V1,shadow-1h-fast-v3-no-esports-long-only-v1,SHADOW_1H_FAST_V3_NO_ESPORTS_LONG_ONLY_V1,UNKNOWN,OBSERVING,21.58,11,-0.11228580533079399,0.7891934116445573,0.36363636363636365,5.511599314580609,0,1,4,2026-08-14T01:07:05+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_RSI_SHORT_15X_10_RSI75,shadow-rsi-short-15x-10-rsi75,SHADOW_RSI_SHORT_15X_10_RSI75,UNKNOWN,INSUFFICIENT,21.4,1,-0.05415274597279186,0.0,0.0,0.05415274597279186,0,0,1,2026-07-18T15:23:30+00:00,2026-07-18T15:23:30+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_RSI_SHORT_15X_50_RSI75,shadow-rsi-short-15x-50-rsi75,SHADOW_RSI_SHORT_15X_50_RSI75,UNKNOWN,INSUFFICIENT,21.4,1,-0.054152745972791856,0.0,0.0,0.054152745972791856,0,0,1,2026-07-18T15:23:30+00:00,2026-07-18T15:23:30+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_MASTER_ADAPTIVE_NO_ALT_V1,shadow-master-adaptive-no-alt-v1,SHADOW_MASTER_ADAPTIVE_NO_ALT_V1,UNKNOWN,OBSERVING,21.3,10,0.03569612069506547,1.0388264688127051,0.5,9.193759254095411,1,2,4,2026-08-13T05:09:38+00:00,2026-08-27T03:06:01+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_BALANCED_V2,shadow-1h-balanced-v2,SHADOW_1H_BALANCED_V2,UNKNOWN,OBSERVING,21.17,27,-0.167390514196964,0.6803960512803008,0.3333333333333333,6.97924478079728,0,1,4,2026-07-17T20:38:44+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_COMBO_ADAPTIVE_REGIME_V1,shadow-combo-adaptive-regime-v1,SHADOW_COMBO_ADAPTIVE_REGIME_V1,UNKNOWN,OBSERVING,20.64,25,-0.2821970578211478,0.6099659620985767,0.52,13.01827445447127,0,2,4,2026-07-22T09:08:34+00:00,2026-08-27T04:06:07+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_COMBO_ADAPTIVE_QUALITY7_REGIME_V1,shadow-combo-adaptive-quality7-regime-v1,SHADOW_COMBO_ADAPTIVE_QUALITY7_REGIME_V1,UNKNOWN,OBSERVING,20.63,19,-0.1977331075848665,0.6964607255125324,0.3684210526315789,6.766753112797127,0,2,4,2026-07-22T09:08:34+00:00,2026-08-25T19:05:47+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_FAST_V3_NO_ESPORTS_MFE_LOCK_V1,shadow-1h-fast-v3-no-esports-mfe-lock-v1,SHADOW_1H_FAST_V3_NO_ESPORTS_MFE_LOCK_V1,UNKNOWN,OBSERVING,17.22,11,-0.22421958154836347,0.5801436704185006,0.36363636363636365,5.850241164506135,0,2,4,2026-07-27T15:08:47+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_FAST_V3_NOHIGH_REGIME_GUARD_V1,shadow-1h-fast-v3-nohigh-regime-guard-v1,SHADOW_1H_FAST_V3_NOHIGH_REGIME_GUARD_V1,UNKNOWN,OBSERVING,17.16,10,-0.22834859811412433,0.6489790424794979,0.3,5.023850130796972,0,2,4,2026-08-14T22:06:22+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_SCANNER_BOTTOM5_SHORT,shadow-scanner-bottom5-short,SHADOW_SCANNER_BOTTOM5_SHORT,UNKNOWN,INSUFFICIENT,17.13,6,-0.32824088080261876,0.38892106485282185,0.3333333333333333,2.4021143766264172,0,1,4,2026-07-16T09:22:55+00:00,2026-08-18T18:05:56+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_SCANNER_BOTTOM10_SHORT,shadow-scanner-bottom10-short,SHADOW_SCANNER_BOTTOM10_SHORT,UNKNOWN,INSUFFICIENT,16.59,3,-0.5666196080623784,0.3256248630127082,0.3333333333333333,2.5206427861221226,0,1,3,2026-07-27T15:08:47+00:00,2026-08-18T18:05:56+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_SCANNER_BOTTOM15_SHORT,shadow-scanner-bottom15-short,SHADOW_SCANNER_BOTTOM15_SHORT,UNKNOWN,INSUFFICIENT,16.59,3,-0.5666196080623784,0.3256248630127082,0.3333333333333333,2.5206427861221226,0,1,3,2026-07-27T15:08:47+00:00,2026-08-18T18:05:56+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_SCANNER_BOTTOM20_SHORT,shadow-scanner-bottom20-short,SHADOW_SCANNER_BOTTOM20_SHORT,UNKNOWN,INSUFFICIENT,16.59,3,-0.5666196080623784,0.3256248630127082,0.3333333333333333,2.5206427861221226,0,1,3,2026-07-27T15:08:47+00:00,2026-08-18T18:05:56+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_EMA_TREND_1H,shadow-ema-trend-1h,SHADOW_EMA_TREND_1H,UNKNOWN,INSUFFICIENT,15.26,7,-0.30562742639872753,0.5141031435742057,0.2857142857142857,3.3597791285650143,0,1,4,2026-07-17T22:27:59+00:00,2026-08-18T18:05:56+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,MAIN,main,MAIN,UNKNOWN,INSUFFICIENT,15.2,4,-0.26929738541145304,0.652285568394838,0.25,3.097914391051179,0,1,4,2026-07-16T12:54:01+00:00,2026-07-18T16:08:31+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_RSI_SHORT_5X_RSI75,shadow-rsi-short-5x-rsi75,SHADOW_RSI_SHORT_5X_RSI75,UNKNOWN,INSUFFICIENT,14.96,1,-0.29650613883245586,0.0,0.0,0.29650613883245586,0,0,1,2026-07-18T15:23:30+00:00,2026-07-18T15:23:30+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_COMBO_ADAPTIVE_QUALITY7_V1,shadow-combo-adaptive-quality7-v1,SHADOW_COMBO_ADAPTIVE_QUALITY7_V1,UNKNOWN,INSUFFICIENT,14.92,9,-0.5785588283982493,0.3296633408452448,0.2222222222222222,5.783373054204779,0,2,4,2026-07-22T09:08:34+00:00,2026-08-25T19:05:47+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,MAIN_SIDE_REGIME_GUARD_V1,main-side-regime-guard-v1,MAIN_SIDE_REGIME_GUARD_V1,UNKNOWN,INSUFFICIENT,14.68,1,-0.48033154371242215,0.0,0.0,0.48033154371242215,0,0,1,2026-08-27T04:06:07+00:00,2026-08-27T04:06:07+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,shadow-1h-fast-nohigh-cap75-short-only-v1,SHADOW_1H_FAST_NOHIGH_CAP75_SHORT_ONLY_V1,UNKNOWN,OBSERVING,14.48,11,-0.26898968442873666,0.5171936610395093,0.36363636363636365,4.338921926943264,0,0,4,2026-08-13T10:06:03+00:00,2026-08-27T05:05:50+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_RSI_LONG_5X_RSI25,shadow-rsi-long-5x-rsi25,SHADOW_RSI_LONG_5X_RSI25,UNKNOWN,INSUFFICIENT,14.05,2,-0.5839536067282286,0.0,0.0,1.1679072134564572,0,0,2,2026-07-22T07:53:34+00:00,2026-07-27T15:08:47+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_BTC_DONCHIAN_1H,shadow-btc-donchian-1h,SHADOW_BTC_DONCHIAN_1H,UNKNOWN,INSUFFICIENT,13.73,1,-1.110184494999991,0.0,0.0,1.110184494999991,0,0,1,2026-07-20T06:08:30+00:00,2026-07-20T06:08:30+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_RELATIVE_STRENGTH,shadow-relative-strength,SHADOW_RELATIVE_STRENGTH,UNKNOWN,INSUFFICIENT,13.64,8,-0.1781785431319529,0.7761618943161399,0.5,5.321829095953623,1,2,4,2026-07-12T14:17:20+00:00,2026-08-13T05:09:38+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_BALANCED_V3_LONG_ONLY_V1,shadow-1h-balanced-v3-long-only-v1,SHADOW_1H_BALANCED_V3_LONG_ONLY_V1,UNKNOWN,INSUFFICIENT,12.87,7,-0.5228347208180539,0.26117410118704465,0.2857142857142857,4.953593331807282,0,1,4,2026-07-27T15:08:47+00:00,2026-08-26T22:06:49+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_4H_WIDE,shadow-4h-wide,SHADOW_4H_WIDE,UNKNOWN,INSUFFICIENT,11.87,4,-0.7882146820313253,0.0,0.0,3.1528587281253007,0,0,4,2026-07-18T08:08:29+00:00,2026-08-15T20:05:53+00:00
2026-08-28T07:14:24+00:00,PORTFOLIO,SHADOW_1H_BALANCED_V3,shadow-1h-balanced-v3,SHADOW_1H_BALANCED_V3,UNKNOWN,OBSERVING,10.98,14,-0.4243062363872566,0.35573622983716924,0.21428571428571427,6.4132536335675105,0,0,4,2026-07-18T11:35:51+00:00,2026-08-26T22:06:49+00:00
